,APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name
839,mumbai,coriander (dry),2015,may,14742,12000,24667,18333.0,2015-05,mumbai,maharashtra
840,pune,coriander (dry),2015,july,404,13091,17636,15955.0,2015-07,pune,maharashtra
841,umared,coriander (dry),2015,january,17,10496,10809,10653.0,2015-01,nagpur,maharashtra
842,mumbai,coriander (dry),2015,july,8443,7261,14717,10989.0,2015-07,mumbai,maharashtra
843,barshi,coriander (dry),2015,january,16,8350,9600,8600.0,2015-01,solapur,maharashtra
844,nagpur,coriander (dry),2015,november,13,9000,10000,9750.0,2015-11,nagpur,maharashtra
845,kalamb (os),coriander (dry),2015,june,1,9900,9900,9900.0,2015-06,osmanabad,maharashtra
846,umared,coriander (dry),2015,november,13,9130,9185,9155.0,2015-11,nagpur,maharashtra
847,murum,coriander (dry),2015,november,3,8875,8875,8875.0,2015-11,osmanabad,maharashtra
848,sangali,coriander (dry),2015,august,3,10500,12000,11300.0,2015-08,sangli,maharashtra
849,pune,coriander (dry),2015,february,628,10875,14250,12563.0,2015-02,pune,maharashtra
850,mumbai,coriander (dry),2015,september,7477,7789,13842,10816.0,2015-09,mumbai,maharashtra
851,pune,coriander (dry),2015,june,672,10667,17889,14472.0,2015-06,pune,maharashtra
852,jalgaon,coriander (dry),2015,august,161,9700,10082,9955.0,2015-08,jalgaon,maharashtra
853,pune,coriander (dry),2015,october,1132,11633,16900,14770.0,2015-10,pune,maharashtra
854,kalamb (os),coriander (dry),2015,november,3,8200,8451,8451.0,2015-11,osmanabad,maharashtra
855,sangali,coriander (dry),2015,september,5,9500,12000,11000.0,2015-09,sangli,maharashtra
856,amalner,coriander (dry),2015,december,14,8750,9375,9375.0,2015-12,jalgaon,maharashtra
857,kalyan,coriander (dry),2015,march,18,8667,14333,11500.0,2015-03,thane,maharashtra
858,barshi,coriander (dry),2015,september,1,9500,9500,9500.0,2015-09,solapur,maharashtra
859,pune,coriander (dry),2015,may,689,10000,16714,13143.0,2015-05,pune,maharashtra
860,mumbai,coriander (dry),2015,march,18955,12364,20455,16409.0,2015-03,mumbai,maharashtra
861,kej,coriander (dry),2015,january,1,9100,9100,9100.0,2015-01,beed,maharashtra
862,nagpur,coriander (dry),2015,september,82,8500,9000,8875.0,2015-09,nagpur,maharashtra
863,mumbai,coriander (dry),2015,december,10868,7917,14792,11354.0,2015-12,mumbai,maharashtra
864,nagpur,coriander (dry),2015,june,76,7983,8783,8450.0,2015-06,nagpur,maharashtra
865,ausa,coriander (dry),2015,september,5,8251,9502,9001.0,2015-09,latur,maharashtra
866,indapur-bhigwan,coriander (dry),2015,october,2,9550,9550,9550.0,2015-10,pune,maharashtra
867,devala,coriander (dry),2015,september,1,8670,8670,8670.0,2015-09,nasik,maharashtra
868,amalner,coriander (dry),2015,november,6,7750,9100,9100.0,2015-11,jalgaon,maharashtra
869,nagpur,coriander (dry),2015,august,6,8500,9000,8875.0,2015-08,nagpur,maharashtra
870,sangali,coriander (dry),2015,january,15,8833,11833,10333.0,2015-01,sangli,maharashtra
871,umared,coriander (dry),2015,september,32,8655,8729,8698.0,2015-09,nagpur,maharashtra
872,pune,coriander (dry),2015,december,766,11267,17667,15712.0,2015-12,pune,maharashtra
873,umared,coriander (dry),2015,june,73,8333,8911,8809.0,2015-06,nagpur,maharashtra
874,mumbai,coriander (dry),2015,november,12402,8413,17853,13133.0,2015-11,mumbai,maharashtra
875,pune,coriander (dry),2015,march,1203,7375,10625,8969.0,2015-03,pune,maharashtra
876,jalgaon,coriander (dry),2015,may,753,7772,9051,8382.0,2015-05,jalgaon,maharashtra
877,mumbai,coriander (dry),2015,august,4551,6000,13867,9933.0,2015-08,mumbai,maharashtra
878,mumbai,coriander (dry),2015,october,6978,11800,18700,15250.0,2015-10,mumbai,maharashtra
879,sangali,coriander (dry),2015,march,172,7643,9314,8479.0,2015-03,sangli,maharashtra
880,umared,coriander (dry),2015,july,49,8358,8473,8410.0,2015-07,nagpur,maharashtra
881,umared,coriander (dry),2015,october,52,10101,10456,10183.0,2015-10,nagpur,maharashtra
882,umared,coriander (dry),2015,august,21,8915,9063,8971.0,2015-08,nagpur,maharashtra
883,sangali,coriander (dry),2015,june,32,10500,12000,11267.0,2015-06,sangli,maharashtra
884,kalamb (os),coriander (dry),2015,december,2,9000,9000,9000.0,2015-12,osmanabad,maharashtra
885,jalgaon,coriander (dry),2015,october,677,9261,11214,10607.0,2015-10,jalgaon,maharashtra
886,jalgaon,coriander (dry),2015,november,44,10060,10060,10060.0,2015-11,jalgaon,maharashtra
887,barshi,coriander (dry),2015,december,4,10000,10000,10000.0,2015-12,solapur,maharashtra
888,ausa,coriander (dry),2015,december,4,7800,12001,10000.0,2015-12,latur,maharashtra
889,kalamb (os),coriander (dry),2015,september,2,9065,9065,9065.0,2015-09,osmanabad,maharashtra
890,kalyan,coriander (dry),2015,august,3,10000,25000,15000.0,2015-08,thane,maharashtra
891,indapur-bhigwan,coriander (dry),2015,september,1,11000,11000,11000.0,2015-09,pune,maharashtra
892,jalgaon,coriander (dry),2015,february,510,8057,8818,8472.0,2015-02,jalgaon,maharashtra
893,jalgaon,coriander (dry),2015,july,47,10500,11050,11050.0,2015-07,jalgaon,maharashtra
894,ahmednagar,coriander (dry),2015,april,151,7000,12000,9500.0,2015-04,ahmadnagar,maharashtra
895,sangali,coriander (dry),2015,november,3,11000,12000,11600.0,2015-11,sangli,maharashtra
896,pune,coriander (dry),2015,january,256,11000,17000,14000.0,2015-01,pune,maharashtra
897,nagpur,coriander (dry),2015,december,6,9000,9500,9375.0,2015-12,nagpur,maharashtra
898,amalner,coriander (dry),2015,june,111,6442,8833,8767.0,2015-06,jalgaon,maharashtra
899,tuljapur,coriander (dry),2015,november,1,9500,9500,9500.0,2015-11,osmanabad,maharashtra
900,kalamb (os),coriander (dry),2015,october,4,9903,10303,9903.0,2015-10,osmanabad,maharashtra
901,kalyan,coriander (dry),2015,december,6,11250,14250,12750.0,2015-12,thane,maharashtra
902,umared,coriander (dry),2015,december,17,8133,8284,8190.0,2015-12,nagpur,maharashtra
903,jalgaon,coriander (dry),2015,june,405,10793,11542,11030.0,2015-06,jalgaon,maharashtra
904,bhandara,coriander (dry),2015,october,5,9500,9500,9500.0,2015-10,bhandara,maharashtra
905,sangali,coriander (dry),2015,april,30,7500,9250,8375.0,2015-04,sangli,maharashtra
906,jalgaon,coriander (dry),2015,december,240,9658,10133,10100.0,2015-12,jalgaon,maharashtra
907,pune,coriander (dry),2015,april,1398,9583,15167,12375.0,2015-04,pune,maharashtra
908,jalgaon,coriander (dry),2015,january,109,9971,10932,10371.0,2015-01,jalgaon,maharashtra
909,koregaon,coriander (dry),2015,october,3,9500,9700,9600.0,2015-10,satara,maharashtra
910,sangali,coriander (dry),2015,october,42,10333,12000,11267.0,2015-10,sangli,maharashtra
911,ahmednagar,coriander (dry),2015,january,1,12500,12500,12500.0,2015-01,ahmadnagar,maharashtra
912,pune,coriander (dry),2015,september,472,11929,17143,14936.0,2015-09,pune,maharashtra
913,barshi,coriander (dry),2015,may,1,9000,9000,9000.0,2015-05,solapur,maharashtra
914,koregaon,coriander (dry),2015,september,5,9600,10500,10200.0,2015-09,satara,maharashtra
915,mumbai,cummin,2015,june,5107,16900,22678,19789.0,2015-06,mumbai,maharashtra
916,mumbai,cummin,2015,may,8512,17364,24091,20727.0,2015-05,mumbai,maharashtra
917,mumbai,cummin,2015,july,6260,15000,21773,18386.0,2015-07,mumbai,maharashtra
918,mumbai,cummin,2015,september,5200,14000,20000,17000.0,2015-09,mumbai,maharashtra
919,mumbai,cummin,2015,march,10536,14955,20000,17477.0,2015-03,mumbai,maharashtra
920,mumbai,cummin,2015,january,10365,15248,20128,17688.0,2015-01,mumbai,maharashtra
921,mumbai,cummin,2015,april,11472,13667,19667,16667.0,2015-04,mumbai,maharashtra
922,mumbai,cummin,2015,november,6535,17250,21350,19300.0,2015-11,mumbai,maharashtra
923,mumbai,cummin,2015,october,4362,13667,24762,18357.0,2015-10,mumbai,maharashtra
924,mumbai,cummin,2015,august,4648,12929,21000,16964.0,2015-08,mumbai,maharashtra
925,mumbai,cummin,2015,february,6445,15943,20000,17971.0,2015-02,mumbai,maharashtra
926,mumbai,cummin,2015,december,7692,14346,20000,17173.0,2015-12,mumbai,maharashtra
927,mumbai,fennel,2015,february,5213,14800,16786,15814.0,2015-02,mumbai,maharashtra
928,mumbai,fennel,2015,april,5299,14667,16000,15333.0,2015-04,mumbai,maharashtra
929,mumbai,fennel,2015,may,3192,15400,20200,17800.0,2015-05,mumbai,maharashtra
930,mumbai,fennel,2015,june,1876,14389,18521,16403.0,2015-06,mumbai,maharashtra
931,mumbai,fennel,2015,october,1682,9000,17105,13053.0,2015-10,mumbai,maharashtra
932,mumbai,fennel,2015,january,2059,13908,19662,16785.0,2015-01,mumbai,maharashtra
933,mumbai,fennel,2015,july,1678,13391,16391,14891.0,2015-07,mumbai,maharashtra
934,mumbai,fennel,2015,november,1813,7444,15778,11611.0,2015-11,mumbai,maharashtra
935,mumbai,fennel,2015,september,2232,8952,18857,14333.0,2015-09,mumbai,maharashtra
936,mumbai,fennel,2015,december,2165,9864,14091,11977.0,2015-12,mumbai,maharashtra
937,mumbai,fennel,2015,march,4326,14955,15955,15455.0,2015-03,mumbai,maharashtra
938,mumbai,fennel,2015,august,2443,8260,15067,11663.0,2015-08,mumbai,maharashtra
939,mumbai,fenugreek,2015,may,4196,8589,10853,9721.0,2015-05,mumbai,maharashtra
940,devala,fenugreek,2015,november,1,9300,9300,9300.0,2015-11,nasik,maharashtra
941,mumbai,fenugreek,2015,april,3429,8000,10364,9182.0,2015-04,mumbai,maharashtra
942,mumbai,fenugreek,2015,january,2123,8590,11880,10235.0,2015-01,mumbai,maharashtra
943,mumbai,fenugreek,2015,february,1864,9029,10457,9743.0,2015-02,mumbai,maharashtra
944,mumbai,fenugreek,2015,march,3431,8659,10471,9565.0,2015-03,mumbai,maharashtra
945,mumbai,fenugreek,2015,june,2571,7112,9682,8397.0,2015-06,mumbai,maharashtra
946,aurangabad,fig,2015,october,4,8000,9000,8500.0,2015-10,aurangabad,maharashtra
947,kolhapur,garlic,2015,december,3564,8409,19182,14545.0,2015-12,kolhapur,maharashtra
948,junnar,garlic,2015,november,12,7000,13000,10000.0,2015-11,pune,maharashtra
949,ahmednagar,garlic,2015,december,65,8091,12200,10636.0,2015-12,ahmadnagar,maharashtra
950,kamthi,garlic,2015,november,35,6273,11909,9536.0,2015-11,nagpur,maharashtra
951,pune,garlic,2015,november,15228,6028,11250,9978.0,2015-11,pune,maharashtra
952,nagpur,garlic,2015,december,262,5000,10000,8750.0,2015-12,nagpur,maharashtra
953,mumbai,garlic,2015,december,28263,6576,9828,8178.0,2015-12,mumbai,maharashtra
954,nagpur,garlic,2015,november,6982,6822,12667,11306.0,2015-11,nagpur,maharashtra
955,jalgaon,garlic,2015,december,150,8000,14000,10000.0,2015-12,jalgaon,maharashtra
956,kamthi,garlic,2015,august,14,5600,10800,8840.0,2015-08,nagpur,maharashtra
957,nagpur,garlic,2015,november,1823,6400,11800,10450.0,2015-11,nagpur,maharashtra
958,nagpur,garlic,2015,december,8262,9229,14125,12898.0,2015-12,nagpur,maharashtra
959,kamthi,garlic,2015,october,33,5273,11455,8809.0,2015-10,nagpur,maharashtra
960,akluj,garlic,2015,december,72,8789,11816,11816.0,2015-12,solapur,maharashtra
961,solapur,garlic,2015,december,1398,7646,12892,9817.0,2015-12,solapur,maharashtra
962,pune,garlic,2015,december,16052,7773,15273,13023.0,2015-12,pune,maharashtra
963,rahata,garlic,2015,december,35,8643,11679,9464.0,2015-12,ahmadnagar,maharashtra
964,chandrapur-ganjwad,garlic,2015,november,75,9100,13000,11167.0,2015-11,chandrapur,maharashtra
965,amarawati,garlic,2015,december,1240,8933,13667,11333.0,2015-12,amaravathi,maharashtra
966,satara,garlic,2015,december,193,7400,12400,10100.0,2015-12,satara,maharashtra
967,nashik,garlic,2015,december,839,4519,14537,8135.0,2015-12,nasik,maharashtra
968,pune,garlic,2015,october,16296,4095,8452,8076.0,2015-10,pune,maharashtra
969,chandrapur-ganjwad,garlic,2015,december,654,13000,17556,15167.0,2015-12,chandrapur,maharashtra
970,junnar,garlic,2015,december,10,12000,16000,13000.0,2015-12,pune,maharashtra
971,kamthi,garlic,2015,december,18,5333,25333,16333.0,2015-12,nagpur,maharashtra
972,kamthi,garlic,2015,september,22,2714,14857,10157.0,2015-09,nagpur,maharashtra
973,amarawati,garlic,2015,november,109,6500,11000,8475.0,2015-11,amaravathi,maharashtra
974,kalyan,garlic,2015,december,63,10167,13110,11814.0,2015-12,thane,maharashtra
975,mumbai,gr.nut kernels,2015,september,312,8000,9500,8750.0,2015-09,mumbai,maharashtra
976,kolhapur-laxmipuri,gr.nut kernels,2015,october,344,7542,9075,8188.0,2015-10,kolhapur,maharashtra
977,kolhapur-laxmipuri,gr.nut kernels,2015,december,627,8267,8511,8389.0,2015-12,kolhapur,maharashtra
978,pune,gr.nut kernels,2015,may,508,7933,8250,8092.0,2015-05,pune,maharashtra
979,ulhasnagar,gr.nut kernels,2015,december,342,7875,9000,8438.0,2015-12,thane,maharashtra
980,kalyan,gr.nut kernels,2015,july,12,8300,9075,8638.0,2015-07,thane,maharashtra
981,pune,gr.nut kernels,2015,october,1053,8562,9123,8894.0,2015-10,pune,maharashtra
982,kalyan,gr.nut kernels,2015,september,9,8667,9700,9217.0,2015-09,thane,maharashtra
983,pune,gr.nut kernels,2015,august,1205,8800,9296,9133.0,2015-08,pune,maharashtra
984,kolhapur-laxmipuri,gr.nut kernels,2015,november,342,8057,8610,8333.0,2015-11,kolhapur,maharashtra
985,mumbai,gr.nut kernels,2015,august,446,8000,9500,8750.0,2015-08,mumbai,maharashtra
986,kalyan,gr.nut kernels,2015,june,6,8000,8350,8175.0,2015-06,thane,maharashtra
987,pune,gr.nut kernels,2015,june,479,8106,8869,8525.0,2015-06,pune,maharashtra
988,pune,gr.nut kernels,2015,september,630,9085,9470,9325.0,2015-09,pune,maharashtra
989,kalyan,gr.nut kernels,2015,august,3,8500,9000,8600.0,2015-08,thane,maharashtra
990,pune,gr.nut kernels,2015,july,932,8288,8708,8560.0,2015-07,pune,maharashtra
991,kalyan,gram,2015,august,3,8000,10000,9000.0,2015-08,thane,maharashtra
992,amarawati,gram,2015,november,135,4806,10403,10347.0,2015-11,amaravathi,maharashtra
993,latur,green gram,2015,march,10,8100,8273,8200.0,2015-03,latur,maharashtra
994,lasalgaon,green gram,2015,july,1,8500,8500,8500.0,2015-07,nasik,maharashtra
995,pune,green gram,2015,april,768,7991,8573,8282.0,2015-04,pune,maharashtra
996,umarga,green gram,2015,october,80,7617,8959,8549.0,2015-10,osmanabad,maharashtra
997,daryapur,green gram,2015,june,619,6578,10830,8336.0,2015-06,amaravathi,maharashtra
998,kalyan,green gram,2015,december,9,8667,9133,8833.0,2015-12,thane,maharashtra
999,sangali,green gram,2015,october,240,5909,9364,8209.0,2015-10,sangli,maharashtra
1000,kalyan,green gram,2015,august,3,7500,8500,8200.0,2015-08,thane,maharashtra
1001,tuljapur,green gram,2015,october,51,7767,8930,8930.0,2015-10,osmanabad,maharashtra
1002,kalamb (os),green gram,2015,october,260,7701,9096,8868.0,2015-10,osmanabad,maharashtra
1003,vaduj,green gram,2015,october,300,8000,8244,8478.0,2015-10,satara,maharashtra
1004,dound,green gram,2015,april,26,7900,8700,8500.0,2015-04,pune,maharashtra
1005,manmad,green gram,2015,january,3,7900,8234,8200.0,2015-01,nasik,maharashtra
1006,akkolkot,green gram,2015,november,11,7800,8600,8200.0,2015-11,solapur,maharashtra
1007,ahmednagar,green gram,2015,october,305,8007,8836,8466.0,2015-10,ahmadnagar,maharashtra
1008,murum,green gram,2015,october,551,7496,8644,11809.0,2015-10,osmanabad,maharashtra
1009,vaijapur,green gram,2015,june,5,8147,8147,8147.0,2015-06,aurangabad,maharashtra
1010,parbhani,green gram,2015,november,114,7788,8244,8103.0,2015-11,parbhani,maharashtra
1011,anajngaon surji,green gram,2015,october,179,8118,8537,8341.0,2015-10,amaravathi,maharashtra
1012,chandur rly.,green gram,2015,november,4,8240,8400,8400.0,2015-11,amaravathi,maharashtra
1013,yeola,green gram,2015,october,197,7730,9037,8718.0,2015-10,nasik,maharashtra
1014,barshi-vairag,green gram,2015,october,7,8800,8800,8800.0,2015-10,solapur,maharashtra
1015,akkolkot,green gram,2015,september,115,7889,8327,8140.0,2015-09,solapur,maharashtra
1016,rahuri-vambori,green gram,2015,october,36,8285,8553,8446.0,2015-10,ahmadnagar,maharashtra
1017,dudhani,green gram,2015,august,54,7358,7747,15452.0,2015-08,solapur,maharashtra
1018,chandur rly.,green gram,2015,october,40,9091,9206,9230.0,2015-10,amaravathi,maharashtra
1019,nandurbar,green gram,2015,october,21,8226,8226,8226.0,2015-10,nandurbar,maharashtra
1020,daryapur,green gram,2015,october,7525,6543,8819,8298.0,2015-10,amaravathi,maharashtra
1021,satana,green gram,2015,october,44,7837,8863,8638.0,2015-10,nasik,maharashtra
1022,nandurbar,green gram,2015,november,14,7449,8623,8098.0,2015-11,nandurbar,maharashtra
1023,rahata,green gram,2015,october,1,8200,8200,8200.0,2015-10,ahmadnagar,maharashtra
1024,naigaon,green gram,2015,october,69,8269,8796,8610.0,2015-10,nanded,maharashtra
1025,anajngaon surji,green gram,2015,february,15,9000,9000,9000.0,2015-02,amaravathi,maharashtra
1026,bhokar,green gram,2015,october,131,7866,8260,8063.0,2015-10,nanded,maharashtra
1027,deglur,green gram,2015,october,751,8146,8644,8414.0,2015-10,nanded,maharashtra
1028,amarawati,green gram,2015,october,54,8097,8584,8229.0,2015-10,amaravathi,maharashtra
1029,loha,green gram,2015,october,126,8361,9050,8825.0,2015-10,nanded,maharashtra
1030,mukhed,green gram,2015,october,78,8177,8450,8329.0,2015-10,nanded,maharashtra
1031,solapur,green gram,2015,october,31,8177,8517,8405.0,2015-10,solapur,maharashtra
1032,manmad,green gram,2015,september,357,7392,9242,8179.0,2015-09,nasik,maharashtra
1033,solapur,green gram,2015,december,6,7500,9120,9120.0,2015-12,solapur,maharashtra
1034,sinner,green gram,2015,september,126,7707,8231,8114.0,2015-09,nasik,maharashtra
1035,yeola,green gram,2015,september,732,7323,8636,8170.0,2015-09,nasik,maharashtra
1036,dudhani,green gram,2015,october,8,7300,8850,8650.0,2015-10,solapur,maharashtra
1037,himayatnagar,green gram,2015,november,2,8520,9000,8760.0,2015-11,nanded,maharashtra
1038,lasalgaon,green gram,2015,september,775,5970,9547,8129.0,2015-09,nasik,maharashtra
1039,devala,green gram,2015,october,36,8006,8853,8644.0,2015-10,nasik,maharashtra
1040,ahmedpur,green gram,2015,october,50,7778,8894,8838.0,2015-10,latur,maharashtra
1041,sailu,green gram,2015,october,201,7694,8684,8155.0,2015-10,parbhani,maharashtra
1042,pathari,green gram,2015,october,30,8200,8990,8710.0,2015-10,parbhani,maharashtra
1043,purna,green gram,2015,october,15,8260,8310,8289.0,2015-10,parbhani,maharashtra
1044,kopargaon,green gram,2015,october,32,8306,8626,8534.0,2015-10,ahmadnagar,maharashtra
1045,daryapur,green gram,2015,january,90,5694,8172,8079.0,2015-01,amaravathi,maharashtra
1046,dudhani,green gram,2015,november,10,7925,8701,8600.0,2015-11,solapur,maharashtra
1047,ausa,green gram,2015,november,4,7950,8050,8050.0,2015-11,latur,maharashtra
1048,nandgaon,green gram,2015,october,131,7147,8893,8532.0,2015-10,nasik,maharashtra
1049,manmad,green gram,2015,october,62,7865,8960,8540.0,2015-10,nasik,maharashtra
1050,nandgaon khandeshwar,green gram,2015,october,441,7956,9127,8541.0,2015-10,amaravathi,maharashtra
1051,shahada,green gram,2015,october,49,8140,8703,8497.0,2015-10,nandurbar,maharashtra
1052,akkolkot,green gram,2015,october,25,7951,9201,8586.0,2015-10,solapur,maharashtra
1053,jintur,green gram,2015,october,273,7621,8499,8250.0,2015-10,parbhani,maharashtra
